[0] trade: price=9089.220000, volume=127
[735] trade: price=8712.250000, volume=95
[736] trade: price=8712.250000, volume=202
[737] trade: price=8712.250000, volume=34
[738] trade: price=8712.250000, volume=133
[739] trade: price=8718.130000, volume=141
[740] trade: price=8718.130000, volume=190
[741] trade: price=8718.130000, volume=64
[742] trade: price=8718.130000, volume=118
[743] trade: price=8718.130000, volume=5
[744] trade: price=8718.130000, volume=72
[745] trade: price=8754.370000, volume=54
[746] trade: price=8721.390000, volume=39
[747] trade: price=8718.130000, volume=238
[748] trade: price=8718.130000, volume=37
[749] trade: price=8641.850000, volume=30
[750] trade: price=8641.850000, volume=37
[751] trade: price=8641.850000, volume=116
[752] trade: price=8643.710000, volume=143
[753] trade: price=8644.240000, volume=159
[754] trade: price=8644.240000, volume=69
[755] trade: price=8644.240000, volume=86
[756] trade: price=8644.240000, volume=77
[757] trade: price=8644.240000, volume=67
[758] trade: price=8644.240000, volume=54
[759] trade: price=8643.710000, volume=75
[760] trade: price=8587.560000, volume=171
[761] trade: price=8758.520000, volume=335
[762] trade: price=8758.520000, volume=17
[763] trade: price=8758.520000, volume=74
[764] trade: price=8758.520000, volume=53
[765] trade: price=8758.520000, volume=93
[766] trade: price=8587.560000, volume=79
[767] trade: price=8758.520000, volume=50
[768] trade: price=8640.280000, volume=72
[769] trade: price=8787.330000, volume=120
[770] trade: price=8742.370000, volume=134
[771] trade: price=8742.370000, volume=163
[772] trade: price=8587.560000, volume=21
[773] trade: price=8587.560000, volume=233
[774] trade: price=8587.560000, volume=134
[775] trade: price=8587.560000, volume=32
[776] trade: price=8587.560000, volume=55
[777] trade: price=8587.560000, volume=105
[778] trade: price=8491.300000, volume=99
[779] trade: price=8491.300000, volume=13
[780] trade: price=8491.300000, volume=35
[781] trade: price=8491.300000, volume=193
[782] trade: price=8491.300000, volume=58
[783] trade: price=8491.300000, volume=73
[784] trade: price=8491.300000, volume=18
[785] trade: price=8491.300000, volume=283
[786] trade: price=8623.230000, volume=279
[787] trade: price=8653.380000, volume=10
[788] trade: price=8491.300000, volume=83
[789] trade: price=8653.380000, volume=20
[790] trade: price=8653.380000, volume=296
[791] trade: price=8653.380000, volume=16
[792] trade: price=8742.370000, volume=39
[793] trade: price=8503.470000, volume=151
[794] trade: price=8663.840000, volume=111
[795] trade: price=8663.840000, volume=126
[796] trade: price=8874.960000, volume=26
[797] trade: price=8771.990000, volume=252
[798] trade: price=8752.350000, volume=56
[799] trade: price=8806.490000, volume=169
[800] trade: price=8806.490000, volume=88
[801] trade: price=8806.490000, volume=185
[802] trade: price=8806.490000, volume=23
[803] trade: price=8806.490000, volume=30
[804] trade: price=8806.490000, volume=218
[805] trade: price=8874.960000, volume=88
[806] trade: price=8897.290000, volume=109
[807] trade: price=8806.490000, volume=46
[808] trade: price=8752.350000, volume=61
[809] trade: price=8901.920000, volume=186
[810] trade: price=8752.350000, volume=131
[811] trade: price=8901.920000, volume=145
[812] trade: price=8901.920000, volume=34
[813] trade: price=8957.210000, volume=114
[814] trade: price=8957.210000, volume=106
[815] trade: price=8799.890000, volume=38
[816] trade: price=8799.890000, volume=206
[817] trade: price=8799.890000, volume=120
[818] trade: price=8989.870000, volume=88
[819] trade: price=8971.210000, volume=15
[820] trade: price=8980.770000, volume=284
[821] trade: price=8971.210000, volume=22
[822] trade: price=8971.210000, volume=124
[823] trade: price=8971.210000, volume=63
[824] trade: price=8971.210000, volume=258
[825] trade: price=8971.210000, volume=79
[826] trade: price=9226.930000, volume=144
[827] trade: price=9226.930000, volume=85
[828] trade: price=9124.460000, volume=92
[829] trade: price=9329.920000, volume=261
[830] trade: price=8978.710000, volume=14
[831] trade: price=8978.710000, volume=310
[832] trade: price=8957.960000, volume=77
[833] trade: price=8978.710000, volume=75
[834] trade: price=9075.710000, volume=73
[835] trade: price=9075.710000, volume=169
[836] trade: price=9075.710000, volume=85
[837] trade: price=9183.110000, volume=16
[838] trade: price=9029.490000, volume=275
[839] trade: price=9029.490000, volume=93
[840] trade: price=9029.490000, volume=90
[841] trade: price=9183.110000, volume=40
[842] trade: price=9329.920000, volume=28
[843] trade: price=9329.920000, volume=46
[844] trade: price=9329.920000, volume=44
[845] trade: price=9400.630000, volume=44
[846] trade: price=9400.630000, volume=170
[847] trade: price=9400.630000, volume=74
[848] trade: price=9400.630000, volume=62
[849] trade: price=9436.460000, volume=195
[850] trade: price=9436.460000, volume=5
[851] trade: price=9452.420000, volume=33
[852] trade: price=9495.120000, volume=48
[853] trade: price=9344.350000, volume=115
[854] trade: price=9344.350000, volume=194
[855] trade: price=9344.350000, volume=17
[856] trade: price=9473.630000, volume=79
[857] trade: price=9532.550000, volume=22
[858] trade: price=9600.540000, volume=20
[859] trade: price=9414.730000, volume=7
[860] trade: price=9344.350000, volume=114
[861] trade: price=9344.350000, volume=136
[862] trade: price=9344.350000, volume=10
[863] trade: price=9344.350000, volume=32
[864] trade: price=9515.580000, volume=309
[865] trade: price=9515.580000, volume=36
[866] trade: price=9515.580000, volume=8
[867] trade: price=9515.580000, volume=327
[868] trade: price=9677.900000, volume=132
[869] trade: price=9528.760000, volume=105
[870] trade: price=9528.760000, volume=183
[871] trade: price=9528.760000, volume=53
[872] trade: price=9515.580000, volume=41
[873] trade: price=9515.580000, volume=6
[874] trade: price=9515.580000, volume=89
[875] trade: price=9569.200000, volume=192
[876] trade: price=9550.730000, volume=139
[877] trade: price=9550.730000, volume=76
[878] trade: price=9515.580000, volume=18
[879] trade: price=9515.580000, volume=15
[880] trade: price=9515.580000, volume=19
[881] trade: price=9569.200000, volume=64
[882] trade: price=9569.200000, volume=26
[883] trade: price=9569.200000, volume=65
[884] trade: price=9515.580000, volume=170
[885] trade: price=9344.350000, volume=102
[886] trade: price=9409.460000, volume=198
[887] trade: price=9546.000000, volume=80
[888] trade: price=9569.200000, volume=275
[889] trade: price=9569.200000, volume=38
[890] trade: price=9546.000000, volume=42
[891] trade: price=9569.200000, volume=94
[892] trade: price=9569.200000, volume=98
[893] trade: price=9546.000000, volume=127
[894] trade: price=9409.460000, volume=102
[895] trade: price=9409.460000, volume=76
[896] trade: price=9569.200000, volume=121
[897] trade: price=9569.200000, volume=28
[898] trade: price=9569.200000, volume=82
[899] trade: price=9409.460000, volume=237
[900] trade: price=9409.460000, volume=147
[901] trade: price=9409.460000, volume=51
[902] trade: price=9409.460000, volume=127
[903] trade: price=9409.460000, volume=92
[904] trade: price=9409.460000, volume=66
[905] trade: price=9409.460000, volume=62
[906] trade: price=9409.460000, volume=58
[907] trade: price=9409.460000, volume=101
[908] trade: price=9409.460000, volume=211
[909] trade: price=9409.460000, volume=176
[910] trade: price=9409.460000, volume=7
[911] trade: price=9409.460000, volume=241
[912] trade: price=9409.460000, volume=10
[913] trade: price=9409.460000, volume=194
[914] trade: price=9409.460000, volume=26
[915] trade: price=9409.460000, volume=11
[916] trade: price=9409.460000, volume=36
[917] trade: price=9576.890000, volume=57
[918] trade: price=9576.890000, volume=103
[919] trade: price=9576.890000, volume=237
[920] trade: price=9409.460000, volume=221
[921] trade: price=9409.460000, volume=22
[922] trade: price=9576.890000, volume=52
[923] trade: price=9510.980000, volume=137
[924] trade: price=9409.460000, volume=53
[925] trade: price=9409.460000, volume=243
[926] trade: price=9409.460000, volume=4
[927] trade: price=9409.460000, volume=288
[928] trade: price=9409.460000, volume=98
[929] trade: price=9409.460000, volume=35
[930] trade: price=9289.670000, volume=58
[931] trade: price=9289.670000, volume=46
[932] trade: price=9289.670000, volume=66
[933] trade: price=9405.120000, volume=79
[934] trade: price=9289.670000, volume=44
[935] trade: price=9320.520000, volume=45
[936] trade: price=9320.520000, volume=186
[937] trade: price=9320.520000, volume=20
[938] trade: price=9413.870000, volume=166
[939] trade: price=9413.870000, volume=149
[940] trade: price=9413.870000, volume=135
[941] trade: price=9364.480000, volume=55
[942] trade: price=9197.770000, volume=66
[943] trade: price=9197.770000, volume=154
[944] trade: price=9362.660000, volume=22
[945] trade: price=9519.600000, volume=143
[946] trade: price=9315.360000, volume=123
[947] trade: price=9376.100000, volume=18
[948] trade: price=9376.100000, volume=213
[949] trade: price=9376.100000, volume=118
[950] trade: price=9376.100000, volume=61
[951] trade: price=9376.100000, volume=50
[952] trade: price=9376.100000, volume=84
[953] trade: price=9519.600000, volume=66
[954] trade: price=9519.600000, volume=126
[955] trade: price=9519.600000, volume=110
[956] trade: price=9519.600000, volume=49
[957] trade: price=9519.600000, volume=152
[958] trade: price=9315.360000, volume=131
[959] trade: price=9315.360000, volume=109
[960] trade: price=9315.360000, volume=40
[961] trade: price=9315.360000, volume=130
[962] trade: price=9315.360000, volume=92
[963] trade: price=9401.910000, volume=126
[964] trade: price=9401.910000, volume=199
[965] trade: price=9315.360000, volume=78
[966] trade: price=9401.910000, volume=20
[967] trade: price=9315.360000, volume=44
[968] trade: price=9315.360000, volume=172
[969] trade: price=9315.360000, volume=15
[970] trade: price=9315.360000, volume=7
[971] trade: price=9315.360000, volume=316
[972] trade: price=9414.160000, volume=276
[973] trade: price=9414.160000, volume=59
[974] trade: price=9414.160000, volume=38
[975] trade: price=9414.160000, volume=101
[976] trade: price=9414.160000, volume=222
[977] trade: price=9414.160000, volume=30
[978] trade: price=9414.160000, volume=40
[979] trade: price=9414.160000, volume=191
[980] trade: price=9414.160000, volume=86
[981] trade: price=9315.360000, volume=41
[982] trade: price=9315.360000, volume=58
[983] trade: price=9315.360000, volume=112
[984] trade: price=9414.160000, volume=55
[985] trade: price=9414.160000, volume=130
[986] trade: price=9414.160000, volume=5
[987] trade: price=9315.360000, volume=18
[988] trade: price=9315.360000, volume=83
[989] trade: price=9176.680000, volume=64
[990] trade: price=9212.360000, volume=308
[991] trade: price=9212.360000, volume=86
[992] trade: price=9345.670000, volume=52
[993] trade: price=9345.670000, volume=42
[994] trade: price=9345.670000, volume=85
[995] trade: price=9436.420000, volume=92
[996] trade: price=9436.420000, volume=193
[997] trade: price=9436.420000, volume=174
[998] trade: price=9436.420000, volume=103
[999] trade: price=9436.420000, volume=83
[1000] trade: price=9436.420000, volume=186
[1001] trade: price=9417.910000, volume=88
[1002] trade: price=9352.260000, volume=58
[1003] trade: price=9334.720000, volume=66
[1004] trade: price=9334.720000, volume=21
[1005] trade: price=9352.260000, volume=78
[1006] trade: price=9352.260000, volume=45
[1007] trade: price=9343.410000, volume=61
[1008] trade: price=9334.720000, volume=65
[1009] trade: price=9334.720000, volume=48
[1010] trade: price=9343.410000, volume=116
[1011] trade: price=9352.260000, volume=20
[1012] trade: price=9489.460000, volume=132
[1013] trade: price=9489.460000, volume=13
[1014] trade: price=9343.410000, volume=142
[1015] trade: price=9334.720000, volume=104
[1016] trade: price=9334.720000, volume=40
[1017] trade: price=9334.720000, volume=179
[1018] trade: price=9334.720000, volume=13
[1019] trade: price=9334.720000, volume=38
[1020] trade: price=9334.720000, volume=129
[1021] trade: price=9334.720000, volume=258
[1022] trade: price=9334.720000, volume=132
[1023] trade: price=9334.720000, volume=48
[1024] trade: price=9444.500000, volume=89
[1025] trade: price=9334.720000, volume=12
[1026] trade: price=9334.720000, volume=140
[1027] trade: price=9198.570000, volume=15
[1028] trade: price=9198.570000, volume=187
[1029] trade: price=9135.280000, volume=34
[1030] trade: price=9198.570000, volume=11
[1031] trade: price=9198.570000, volume=151
[1032] trade: price=9135.280000, volume=45
[1033] trade: price=9253.120000, volume=124
[1034] trade: price=9448.460000, volume=170
[1035] trade: price=9253.120000, volume=89
[1036] trade: price=9438.370000, volume=68
[1037] trade: price=9438.370000, volume=72
[1038] trade: price=9438.370000, volume=275
[1039] trade: price=9438.370000, volume=60
[1040] trade: price=9438.370000, volume=239
[1041] trade: price=9431.500000, volume=39
[1042] trade: price=9431.500000, volume=167
[1043] trade: price=9438.370000, volume=139
[1044] trade: price=9431.500000, volume=155
[1045] trade: price=9431.500000, volume=184
[1046] trade: price=9431.500000, volume=88
[1047] trade: price=9253.120000, volume=150
[1048] trade: price=9253.120000, volume=10
[1049] trade: price=9253.120000, volume=2
[1050] trade: price=9253.120000, volume=65
[1051] trade: price=9386.320000, volume=23
[1052] trade: price=9253.120000, volume=138
[1053] trade: price=9253.120000, volume=31
[1054] trade: price=9253.120000, volume=38
[1055] trade: price=9253.120000, volume=129
[1056] trade: price=9253.120000, volume=40
[1057] trade: price=9253.120000, volume=113
[1058] trade: price=9253.120000, volume=7
[1059] trade: price=9253.120000, volume=218
[1060] trade: price=9253.120000, volume=43
[1061] trade: price=9253.120000, volume=20
[1062] trade: price=9253.120000, volume=223
